182; 0
183; 2486
184; 0
185; 2486
186; 2487
187; 2484
188; 2484
189; 0
190; 0
191; 0
192; 2485
193; 2484
194; 2483
195; 2485
196; 2483
197; 2483
198; 0
199; 2485
200; 2485
201; 0
202; 0
203; 0
204; 2483
205; 2480
206; 2480
207; 0
208; 0
209; 0
210; 0
211; 0
212; 0
213; 0
214; 0
215; 0
216; 0
217; 0
218; 0
219; 0
220; 0
221; 0
222; 0
223; 0
224; 0
225; 0
226; 0
227; 0
228; 0
229; 0
230; 0
231; 0
232; 0
233; 2466
234; 2466
235; 0
236; 0
237; 0
238; 0
239; 0
240; 0
241; 0
242; 0
243; 0
244; 0
245; 0
246; 0
247; 0
248; 0
249; 2468
250; 2466
251; 2466
252; 2466
253; 2466
254; 2466
255; 2467
256; 2468
257; 0
258; 2468
259; 0
260; 0
261; 0
262; 0
263; 0
264; 0
265; 0
266; 0
267; 0
268; 0
269; 0
270; 0
271; 0
272; 0
273; 0
274; 0
275; 0
276; 0
277; 0
278; 0
279; 0
280; 0
281; 0
282; 0
283; 0
284; 0
285; 0
286; 0
287; 0
288; 0
289; 0
290; 0
291; 0
292; 2473
293; 2476
294; 290
295; 2477
296; 2476
297; 0
298; 0
299; 0
300; 0
301; 2477
302; 2477
303; 2478
304; 2478
305; 0
306; 0
307; 0
308; 0
309; 0
310; 0
311; 0
312; 0
313; 0
314; 0
315; 0
316; 0
317; 0
318; 0
319; 0
320; 0
321; 0
322; 0
323; 2416
324; 0
325; 2416
326; 2417
327; 0
328; 0
329; 0
330; 0
331; 2417
332; 2417
333; 0
334; 2418
335; 2426
336; 2426
337; 0
338; 0
339; 0
340; 0
341; 0
342; 0
343; 0
344; 2427
345; 2427
346; 2428
347; 2428
348; 2429
349; 2431
350; 2431
351; 0
352; 2432
353; 0
354; 2433
355; 2433
356; 2433
357; 2433
358; 2435
359; 0
360; 0
361; 0
362; 2435
363; 2435
364; 2435
365; 2435
366; 2438
367; 2438
368; 2438
369; 2439
370; 0
371; 0
372; 0
373; 0
374; 0
375; 0
376; 0
377; 0
378; 2444
379; 2444
380; 0
381; 2444
382; 0
383; 0
384; 2444
385; 0
386; 0
387; 2445
388; 2445
389; 2446
390; 2446
391; 2446
392; 2446
393; 2448
394; 2448
395; 2448
396; 2448
397; 0
398; 2463
399; 2463
400; 2448
401; 2448
402; 2448
403; 2464
404; 2452
405; 2464
406; 2455
407; 0
408; 397
409; 397
410; 2464
411; 2464
412; 0
413; 0
414; 0
415; 0
416; 0
417; 0
418; 0
419; 0
420; 0
421; 0
422; 2465
423; 2450
424; 2450
425; 0
426; 0
427; 0
428; 0
429; 0
430; 0
431; 2450
432; 2449
433; 0
434; 2466
435; 2466
436; 2449
437; 2463
438; 2463
439; 397
440; 2465
441; 0
442; 0
443; 2463
444; 2452
445; 2452
446; 0
447; 0
448; 0
449; 2467
450; 2467
451; 0
452; 0
453; 0
454; 0
455; 0
456; 2447
457; 2447
458; 2447
459; 0
460; 0
461; 0
462; 0
463; 0
464; 0
465; 0
466; 0
467; 0
468; 0
469; 0
470; 0
471; 0
472; 0
473; 0
474; 0
475; 0
476; 0
477; 0
478; 0
479; 0
480; 0
481; 0
482; 0
483; 0
484; 0
485; 0
486; 0
487; 0
488; 0
489; 0
490; 0
491; 0
492; 0
493; 0
494; 0
495; 0
496; 0
497; 0
498; 0
499; 0
500; 0
501; 0
502; 0
503; 0
504; 0
505; 0
506; 0
507; 0
508; 0
509; 0
510; 2478
511; 0
512; 2444
513; 2439
514; 2444
515; 2439
516; 0
517; 2444
518; 0
519; 2439
520; 2445
521; 2439
522; 0
523; 2443
524; 2441
525; 2440
526; 2440
527; 0
528; 0
529; 0
530; 0
531; 0
532; 0
533; 0
534; 2437
535; 2433
536; 2435
537; 2433
538; 2312
539; 2525
540; 2573
541; 1914
542; 1407
543; 1407
544; 1406
545; 1904
546; 1879
547; 1879
548; 1881
549; 1881
550; 1880
551; 0
552; 0
553; 1913
554; 0
555; 0
556; 1922
557; 0
558; 2328
559; 2329
560; 2330
561; 2330
562; 0
563; 2331
564; 2332
565; 2330
566; 2330
567; 2325
568; 2325
569; 2325
570; 2326
571; 2323
572; 2321
573; 0
574; 2339
575; 2336
576; 2339
577; 0
578; 2344
579; 2344
580; 2343
581; 2345
582; 0
583; 2345
584; 0
585; 0
586; 2343
587; 0
588; 2321
589; 2320
590; 2319
591; 2320
592; 0
593; 2320
594; 0
595; 0
596; 2346
597; 0
598; 0
599; 0
600; 2346
601; 2346
602; 2347
603; 2347
604; 2347
605; 2348
606; 2348
607; 2348
608; 0
609; 0
610; 0
611; 0
612; 2320
613; 2319
614; 0
615; 2319
616; 2319
617; 2321
618; 2322
619; 2322
620; 2322
621; 2322
622; 2321
623; 2322
624; 0
625; 0
626; 0
627; 0
628; 0
629; 0
630; 0
631; 0
632; 0
633; 2348
634; 2318
635; 0
636; 0
637; 0
638; 0
639; 0
640; 0
641; 0
642; 0
643; 0
644; 2317
645; 0
646; 2317
647; 0
648; 2317
649; 2534
650; 2317
651; 2535
652; 2535
653; 2536
654; 2527
655; 2535
656; 2524
657; 2524
658; 1943
659; 1931
660; 1931
661; 1944
662; 1927
663; 1931
664; 2535
665; 2536
666; 2536
667; 2502
668; 2536
669; 0
670; 0
671; 0
672; 0
673; 0
674; 0
675; 0
676; 2533
677; 2534
678; 2533
679; 2533
680; 2531
681; 0
682; 0
683; 0
684; 0
685; 0
686; 0
687; 0
688; 0
689; 0
690; 0
691; 0
692; 0
693; 0
694; 2323
695; 0
696; 0
697; 0
698; 0
699; 0
700; 0
701; 0
702; 0
703; 0
704; 0
705; 0
706; 0
707; 0
708; 0
709; 0
710; 0
711; 0
712; 0
713; 0
714; 0
715; 0
716; 2531
717; 0
718; 0
719; 0
720; 0
721; 0
722; 0
723; 0
724; 0
725; 0
726; 0
727; 0
728; 0
729; 0
730; 0
731; 0
732; 0
733; 0
734; 0
735; 0
736; 0
737; 1939
738; 1939
739; 2568
740; 0
741; 0
742; 0
743; 2567
744; 0
745; 0
746; 0
747; 0
748; 2530
749; 2530
750; 0
751; 2567
752; 0
753; 2529
754; 2570
755; 2529
756; 2526
757; 2526
758; 2526
759; 2572
760; 2525
761; 1938
762; 1937
763; 0
764; 0
765; 1936
766; 1936
767; 0
768; 0
769; 0
770; 0
771; 0
772; 0
773; 0
774; 0
775; 0
776; 0
777; 0
778; 0
779; 0
780; 1922
781; 0
782; 1922
783; 1923
784; 0
785; 0
786; 1923
787; 0
788; 0
789; 0
790; 0
791; 0
792; 0
793; 0
794; 2328
795; 0
796; 0
797; 0
798; 0
799; 0
800; 2335
801; 2520
802; 2520
803; 2522
804; 2522
805; 2519
806; 2518
807; 2519
808; 2518
809; 2518
810; 2518
811; 2520
812; 0
813; 0
814; 1964
815; 1965
816; 1965
817; 0
818; 0
819; 0
820; 0
821; 0
822; 0
823; 0
824; 0
825; 0
826; 0
827; 0
828; 0
829; 2557
830; 1966
831; 2556
832; 2557
833; 0
834; 0
835; 0
836; 0
837; 0
838; 0
839; 2558
840; 2559
841; 2554
842; 2555
843; 0
844; 0
845; 0
846; 0
847; 2504
848; 2503
849; 2503
850; 2503
851; 0
852; 2502
853; 1910
854; 1910
855; 0
856; 2551
857; 1910
858; 1910
859; 0
860; 2550
861; 1995
862; 0
863; 1995
864; 1995
865; 1995
866; 2000
867; 0
868; 0
869; 0
870; 2518
871; 2517
872; 0
873; 2517
874; 2517
875; 2516
876; 2516
877; 2515
878; 2509
879; 2509
880; 2513
881; 2511
882; 2508
883; 0
884; 2507
885; 2507
886; 2505
887; 0
888; 2574
889; 2574
890; 1964
891; 2524
892; 2521
893; 2519
894; 2519
895; 2519
896; 2519
897; 2519
898; 2519
899; 2519
900; 2452
901; 2453
902; 2454
903; 0
904; 2454
905; 0
906; 2454
907; 0
908; 0
909; 2454
910; 2454
911; 2451
912; 0
913; 0
914; 2451
915; 2451
916; 2451
917; 0
918; 0
919; 2451
920; 2451
921; 0
922; 0
923; 2442
924; 2442
925; 2442
926; 0
927; 0
928; 0
929; 2442
930; 2442
931; 0
932; 2440
933; 2440
934; 0
935; 2440
936; 2440
937; 0
938; 2440
939; 2437
940; 2437
941; 2437
942; 2436
943; 0
944; 0
945; 2436
946; 2434
947; 0
948; 0
949; 2432
950; 2432
951; 0
952; 0
953; 2431
954; 2431
955; 2431
956; 0
957; 2429
958; 2429
959; 0
960; 2303
961; 2303
962; 2302
963; 2302
964; 2300
965; 2300
966; 2303
967; 2303
968; 0
969; 0
970; 0
971; 2302
972; 2297
973; 2297
974; 0
975; 0
976; 0
977; 0
978; 0
979; 0
980; 0
981; 2296
982; 2294
983; 2294
984; 2294
985; 0
986; 0
987; 2293
988; 2293
989; 0
990; 0
991; 0
992; 2291
993; 2290
994; 0
995; 0
996; 0
997; 0
998; 0
999; 0
1000; 0
1001; 0
1002; 2290
1003; 2289
1004; 0
1005; 0
1006; 2289
1007; 0
1008; 2280
1009; 0
1010; 0
1011; 2280
1012; 0
1013; 0
1014; 0
1015; 0
1016; 0
1017; 0
1018; 0
1019; 0
1020; 0
1021; 0
1022; 0
1023; 0
1024; 0
1025; 2453
1026; 0
1027; 0
1028; 2455
1029; 0
1030; 2456
1031; 0
1032; 0
1033; 2456
1034; 2458
1035; 2457
1036; 2457
1037; 2457
1038; 2456
1039; 0
1040; 0
1041; 0
1042; 0
1043; 0
1044; 0
1045; 0
1046; 0
1047; 0
1048; 0
1049; 0
1050; 0
1051; 0
1052; 0
1053; 0
1054; 0
1055; 0
1056; 2032
1057; 0
1058; 2032
1059; 0
1060; 2282
1061; 2031
1062; 2282
1063; 2282
1064; 2282
1065; 0
1066; 0
1067; 0
1068; 0
1069; 0
1070; 0
1071; 0
1072; 0
1073; 2283
1074; 0
1075; 0
1076; 0
1077; 0
1078; 0
1079; 0
1080; 2281
1081; 2281
1082; 0
1083; 0
1084; 2281
1085; 2281
1086; 2281
1087; 0
1088; 0
1089; 2279
1090; 2279
1091; 2279
1092; 2278
1093; 2278
1094; 2277
1095; 2277
1096; 2277
1097; 0
1098; 0
1099; 0
1100; 0
1101; 2276
1102; 2275
1103; 0
1104; 0
1105; 0
1106; 0
1107; 0
1108; 2274
1109; 2273
1110; 0
1111; 0
1112; 0
1113; 0
1114; 0
1115; 2269
1116; 2268
1117; 2008
1118; 2008
1119; 2011
1120; 0
1121; 0
1122; 2012
1123; 2016
1124; 0
1125; 0
1126; 0
1127; 0
1128; 2283
1129; 0
1130; 2016
1131; 0
1132; 2284
1133; 2017
1134; 1908
1135; 2015
1136; 2025
1137; 1908
1138; 2284
1139; 2031
1140; 2031
1141; 2031
1142; 0
1143; 0
1144; 2283
1145; 0
1146; 2298
1147; 2495
1148; 2287
1149; 0
1150; 0
1151; 0
1152; 0
1153; 0
1154; 2240
1155; 2240
1156; 0
1157; 0
1158; 0
1159; 0
1160; 0
1161; 0
1162; 0
1163; 0
1164; 0
1165; 0
1166; 0
1167; 2226
1168; 0
1169; 0
1170; 2226
1171; 2224
1172; 2223
1173; 0
1174; 2223
1175; 2214
1176; 2212
1177; 2212
1178; 2212
1179; 2212
1180; 2213
1181; 2194
1182; 2589
1183; 2194
1184; 2589
1185; 2193
1186; 2194
1187; 2193
1188; 2192
1189; 2193
1190; 2187
1191; 2187
1192; 2187
1193; 2185
1194; 2188
1195; 2188
1196; 2191
1197; 0
1198; 2191
1199; 2188
1200; 2191
1201; 2189
1202; 2189
1203; 2190
1204; 2190
1205; 0
1206; 0
1207; 0
1208; 0
1209; 0
1210; 0
1211; 0
1212; 0
1213; 2190
1214; 2189
1215; 2188
1216; 0
1217; 2188
1218; 0
1219; 2188
1220; 0
1221; 0
1222; 0
1223; 0
1224; 0
1225; 0
1226; 0
1227; 0
1228; 0
1229; 0
1230; 0
1231; 0
1232; 2243
1233; 0
1234; 0
1235; 0
1236; 2188
1237; 2186
1238; 2186
1239; 2186
1240; 2186
1241; 0
1242; 0
1243; 0
1244; 2186
1245; 2186
1246; 0
1247; 2263
1248; 2263
1249; 0
1250; 0
1251; 2242
1252; 2242
1253; 0
1254; 0
1255; 2243
1256; 0
1257; 0
1258; 0
1259; 0
1260; 2243
1261; 0
1262; 0
1263; 0
1264; 0
1265; 0
1266; 0
1267; 0
1268; 0
1269; 0
1270; 0
1271; 0
1272; 0
1273; 0
1274; 0
1275; 0
1276; 0
1277; 0
1278; 0
1279; 0
1280; 0
1281; 0
1282; 0
1283; 0
1284; 0
1285; 2060
1286; 2060
1287; 0
1288; 2060
1289; 2060
1290; 0
1291; 0
1292; 0
1293; 0
1294; 0
1295; 0
1296; 0
1297; 2060
1298; 2061
1299; 2061
1300; 0
1301; 0
1302; 2061
1303; 0
1304; 0
1305; 0
1306; 0
1307; 0
1308; 0
1309; 0
1310; 0
1311; 0
1312; 0
1313; 2158
1314; 2158
1315; 2158
1316; 2158
1317; 2158
1318; 2158
1319; 0
1320; 2156
1321; 2156
1322; 2262
1323; 2185
1324; 2185
1325; 2156
1326; 2156
1327; 0
1328; 2156
1329; 0
1330; 0
1331; 0
1332; 0
1333; 2156
1334; 2155
1335; 2155
1336; 0
1337; 2155
1338; 2149
1339; 2148
1340; 0
1341; 0
1342; 0
1343; 2148
1344; 0
1345; 2148
1346; 2061
1347; 2072
1348; 2150
1349; 2073
1350; 2150
1351; 2151
1352; 2147
1353; 2146
1354; 2146
1355; 2073
1356; 2146
1357; 2074
1358; 2144
1359; 2075
1360; 0
1361; 0
1362; 0
1363; 0
1364; 0
1365; 0
1366; 2216
1367; 2215
1368; 0
1369; 2191
1370; 2191
1371; 2191
1372; 2191
1373; 0
1374; 0
1375; 0
1376; 2191
1377; 0
1378; 0
1379; 0
1380; 0
1381; 0
1382; 0
1383; 0
1384; 0
1385; 0
1386; 0
1387; 0
1388; 0
1389; 0
1390; 0
1391; 0
1392; 2191
1393; 2189
1394; 2189
1395; 2190
1396; 2190
1397; 0
1398; 0
1399; 0
1400; 0
1401; 0
1402; 0
1403; 0
1404; 0
1405; 2227
1406; 0
1407; 0
1408; 1902
1409; 0
1410; 0
1411; 0
1412; 0
1413; 2241
1414; 2241
1415; 0
1416; 2241
1417; 0
1418; 0
1419; 0
1420; 0
1421; 0
1422; 2246
1423; 2245
1424; 2246
1425; 0
1426; 0
1427; 0
1428; 0
1429; 0
1430; 0
1431; 0
1432; 0
1433; 0
1434; 0
1435; 0
1436; 0
1437; 0
1438; 0
1439; 0
1440; 0
1441; 0
1442; 2244
1443; 2244
1444; 0
1445; 0
1446; 0
1447; 0
1448; 0
1449; 0
1450; 0
1451; 0
1452; 0
1453; 0
1454; 0
1455; 0
1456; 0
1457; 2059
1458; 2059
1459; 0
1460; 0
1461; 2058
1462; 0
1463; 0
1464; 2043
1465; 2042
1466; 2042
1467; 0
1468; 0
1469; 0
1470; 0
1471; 0
1472; 0
1473; 0
1474; 0
1475; 0
1476; 0
1477; 0
1478; 0
1479; 0
1480; 2042
1481; 0
1482; 0
1483; 0
1484; 0
1485; 0
1486; 0
1487; 0
1488; 0
1489; 0
1490; 2469
1491; 0
1492; 0
1493; 0
1494; 2039
1495; 2039
1496; 0
1497; 2040
1498; 2040
1499; 0
1500; 0
1501; 0
1502; 0
1503; 2469
1504; 2040
1505; 2043
1506; 2044
1507; 0
1508; 2058
1509; 2057
1510; 0
1511; 0
1512; 2044
1513; 2045
1514; 2045
1515; 2046
1516; 2047
1517; 2047
1518; 2056
1519; 2056
1520; 2241
1521; 2241
1522; 0
1523; 0
1524; 2219
1525; 2218
1526; 2218
1527; 2217
1528; 0
1529; 0
1530; 0
1531; 0
1532; 0
1533; 0
1534; 0
1535; 0
1536; 0
1537; 0
1538; 0
1539; 0
1540; 0
1541; 0
1542; 0
1543; 0
1544; 0
1545; 0
1546; 0
1547; 0
1548; 0
1549; 0
1550; 0
1551; 0
1552; 0
1553; 0
1554; 0
1555; 2246
1556; 2245
1557; 0
1558; 0
1559; 0
1560; 0
1561; 0
1562; 0
1563; 0
1564; 0
1565; 0
1566; 0
1567; 0
1568; 0
1569; 2469
1570; 0
1571; 0
1572; 0
1573; 0
1574; 0
1575; 0
1576; 0
1577; 0
1578; 0
1579; 2469
1580; 2470
1581; 0
1582; 2470
1583; 2469
1584; 2470
1585; 2470
1586; 2470
1587; 0
1588; 0
1589; 0
1590; 0
1591; 0
1592; 0
1593; 0
1594; 0
1595; 0
1596; 0
1597; 0
1598; 0
1599; 2182
1600; 2172
1601; 2172
1602; 2202
1603; 2172
1604; 2249
1605; 2172
1606; 1946
1607; 2172
1608; 2172
1609; 2172
1610; 2171
1611; 2180
1612; 2247
1613; 2247
1614; 2118
1615; 2249
1616; 2249
1617; 2249
1618; 2249
1619; 2177
1620; 2177
1621; 2267
1622; 2118
1623; 0
1624; 2175
1625; 2181
1626; 2181
1627; 2181
1628; 2077
1629; 2077
1630; 2143
1631; 2081
1632; 2141
1633; 2081
1634; 2141
1635; 2141
1636; 2141
1637; 2138
1638; 2138
1639; 2138
1640; 2140
1641; 2141
1642; 2143
1643; 0
1644; 2145
1645; 0
1646; 2153
1647; 2153
1648; 2160
1649; 2160
1650; 2161
1651; 2140
1652; 2139
1653; 2160
1654; 2162
1655; 2162
1656; 2164
1657; 2137
1658; 2137
1659; 2164
1660; 2133
1661; 2167
1662; 2133
1663; 2167
1664; 2167
1665; 2168
1666; 2168
1667; 2168
1668; 2123
1669; 2121
1670; 2121
1671; 2121
1672; 2122
1673; 2132
1674; 2130
1675; 2126
1676; 0
1677; 2122
1678; 0
1679; 2126
1680; 2122
1681; 2121
1682; 2118
1683; 2118
1684; 2118
1685; 2118
1686; 2101
1687; 1883
1688; 2115
1689; 2115
1690; 2115
1691; 1883
1692; 1883
1693; 2128
1694; 2128
1695; 2129
1696; 2113
1697; 0
1698; 2113
1699; 0
1700; 0
1701; 2129
1702; 2129
1703; 2136
1704; 2137
1705; 0
1706; 2091
1707; 0
1708; 2090
1709; 2089
1710; 2088
1711; 2087
1712; 2087
1713; 2094
1714; 0
1715; 0
1716; 2096
1717; 2096
1718; 2097
1719; 0
1720; 0
1721; 0
1722; 2112
1723; 2112
1724; 2111
1725; 0
1726; 0
1727; 2111
1728; 2100
1729; 2098
1730; 2098
1731; 0
1732; 2097
1733; 2097
1734; 0
1735; 2159
1736; 2252
1737; 2254
1738; 2256
1739; 2257
1740; 2257
1741; 2257
1742; 2254
1743; 2254
1744; 2255
1745; 2253
1746; 2252
1747; 2252
1748; 2251
1749; 2251
1750; 2251
1751; 1981
1752; 1977
1753; 1980
1754; 1980
1755; 1980
1756; 1975
1757; 1975
1758; 1975
1759; 1951
1760; 1951
1761; 1951
1762; 1950
1763; 1953
1764; 1954
1765; 1954
1766; 1947
1767; 1950
1768; 1951
1769; 1951
1770; 1950
1771; 2381
1772; 0
1773; 0
1774; 0
1775; 0
1776; 0
1777; 0
1778; 0
1779; 0
1780; 0
1781; 0
1782; 0
1783; 0
1784; 2196
1785; 2204
1786; 2203
1787; 2469
1788; 0
1789; 0
1790; 0
1791; 0
1792; 0
1793; 2452
1794; 2452
1795; 0
1796; 0
1797; 0
1798; 2452
1799; 2452
1800; 2452
1801; 2453
1802; 0
1803; 0
1804; 2455
1805; 0
1806; 0
1807; 0
1808; 2456
1809; 2456
1810; 0
1811; 0
1812; 2456
1813; 2457
1814; 2458
1815; 2037
1816; 2026
1817; 2051
1818; 0
1819; 2038
1820; 2041
1821; 2041
1822; 2041
1823; 2041
1824; 0
1825; 2041
1826; 0
1827; 0
1828; 0
1829; 0
1830; 0
1831; 0
1832; 0
1833; 0
1834; 0
1835; 0
1836; 0
1837; 0
1838; 2469
1839; 0
1840; 0
1841; 0
1842; 0
1843; 0
1844; 0
1845; 2467
1846; 0
1847; 2469
1848; 2467
1849; 0
1850; 0
1851; 0
1852; 0
1853; 0
1854; 0
1855; 0
1856; 0
1857; 2469
1858; 0
1859; 0
1860; 0
1861; 0
1862; 2452
1863; 0
1864; 0
1865; 0
1866; 0
1867; 2423
1868; 2106
1869; 2105
1870; 2105
1871; 2105
1872; 2102
1873; 2102
1874; 0
1875; 0
1876; 0
1877; 0
1878; 0
1879; 0
1880; 0
1881; 0
1882; 0
1883; 0
1884; 0
1885; 0
1886; 0
1887; 0
1888; 0
1889; 0
1890; 0
1891; 0
1892; 0
1893; 0
1894; 0
1895; 0
1896; 0
1897; 0
1898; 0
1899; 0
1900; 0
1901; 0
1902; 0
1903; 0
1904; 0
1905; 0
1906; 0
1907; 2469
1908; 0
1909; 2343
1910; 0
1911; 0
1912; 0
1913; 0
1914; 0
1915; 0
1916; 0
1917; 0
1918; 0
1919; 0
1920; 0
1921; 0
1922; 0
1923; 0
1924; 0
1925; 0
1926; 0
1927; 0
1928; 0
1929; 0
1930; 0
1931; 0
1932; 0
1933; 0
1934; 0
1935; 0
1936; 0
1937; 0
1938; 0
1939; 0
1940; 0
1941; 0
1942; 0
1943; 0
1944; 0
1945; 0
1946; 0
1947; 0
1948; 0
1949; 0
1950; 0
1951; 0
1952; 0
1953; 0
1954; 0
1955; 0
1956; 0
1957; 0
1958; 0
1959; 0
1960; 0
1961; 0
1962; 0
1963; 0
1964; 0
1965; 0
1966; 0
1967; 0
1968; 0
1969; 0
1970; 0
1971; 0
1972; 0
1973; 0
1974; 0
1975; 0
1976; 0
1977; 0
1978; 0
1979; 0
1980; 0
1981; 0
1982; 0
1983; 0
1984; 0
1985; 0
1986; 0
1987; 0
1988; 0
1989; 0
1990; 0
1991; 0
1992; 0
1993; 0
1994; 0
1995; 0
1996; 0
1997; 0
1998; 0
1999; 0
2000; 0
2001; 0
2002; 0
2003; 0
2004; 0
2005; 0
2006; 0
2007; 0
2008; 0
2009; 0
2010; 0
2011; 0
2012; 0
2013; 0
2014; 0
2015; 0
2016; 0
2017; 0
2018; 0
2019; 0
2020; 0
2021; 0
2022; 0
2023; 0
2024; 0
2025; 0
2026; 0
2027; 0
2028; 0
2029; 0
2030; 0
2031; 0
2032; 0
2033; 0
2034; 0
2035; 0
2036; 0
2037; 0
2038; 0
2039; 0
2040; 0
2041; 0
2042; 0
2043; 0
2044; 0
2045; 0
2046; 0
2047; 0
2048; 0
2049; 0
2050; 0
2051; 0
2052; 0
2053; 0
2054; 0
2055; 0
2056; 0
2057; 0
2058; 0
2059; 0
2060; 0
2061; 0
2062; 0
2063; 0
2064; 0
2065; 0
2066; 0
2067; 0
2068; 0
2069; 0
2070; 0
2071; 0
2072; 0
2073; 0
2074; 0
2075; 0
2076; 0
2077; 0
2078; 0
2079; 0
2080; 0
2081; 0
2082; 0
2083; 0
2084; 0
2085; 0
2086; 0
2087; 0
2088; 0
2089; 0
2090; 0
2091; 0
2092; 0
2093; 0
2094; 0
2095; 0
2096; 0
2097; 0
2098; 0
2099; 0
2100; 0
2101; 0
2102; 0
2103; 0
2104; 0
2105; 0
2106; 0
2107; 0
2108; 0
2109; 0
2110; 0
2111; 0
2112; 0
2113; 0
2114; 0
2115; 0
2116; 0
2117; 0
2118; 0
2119; 0
2120; 0
2121; 0
2122; 0
2123; 0
2124; 0
2125; 0
2126; 0
2127; 0
2128; 0
2129; 0
2130; 0
2131; 0
2132; 0
2133; 0
2134; 0
2135; 0
2136; 0
2137; 0
2138; 0
2139; 0
2140; 0
2141; 0
2142; 0
2143; 0
2144; 0
2145; 0
2146; 0
2147; 0
2148; 0
2149; 0
2150; 0
2151; 0
2152; 0
2153; 0
2154; 0
2155; 0
2156; 0
2157; 0
2158; 0
2159; 0
2160; 0
2161; 0
2162; 0
2163; 0
2164; 0
2165; 0
2166; 0
2167; 0
2168; 0
2169; 0
2170; 0
2171; 0
2172; 0
2173; 0
2174; 0
2175; 0
2176; 0
2177; 0
2178; 0
2179; 0
2180; 0
2181; 0
2182; 0
2183; 0
2184; 0
2185; 0
2186; 0
2187; 0
2188; 0
2189; 0
2190; 0
2191; 0
2192; 0
2193; 0
2194; 0
2195; 0
2196; 0
2197; 0
2198; 0
2199; 0
2200; 0
2201; 0
2202; 0
2203; 0
2204; 0
2205; 0
2206; 0
2207; 0
2208; 0
2209; 0
2210; 0
2211; 0
2212; 0
2213; 0
2214; 0
2215; 0
2216; 0
2217; 0
2218; 0
2219; 0
2220; 0
2221; 0
2222; 0
2223; 0
2224; 0
2225; 0
2226; 0
2227; 0
2228; 0
2229; 0
2230; 0
2231; 0
2232; 0
2233; 0
2234; 0
2235; 0
2236; 0
2237; 0
2238; 0
2239; 0
2240; 0
2241; 0
2242; 0
2243; 0
2244; 0
2245; 0
2246; 0
2247; 0
2248; 0
2249; 0
2250; 0
2251; 0
2252; 0
2253; 0
2254; 0
2255; 0
2256; 0
2257; 0
2258; 0
2259; 0
2260; 0
2261; 0
2262; 0
2263; 0
2264; 0
2265; 0
2266; 0
2267; 0
2268; 0
2269; 0
2270; 0
2271; 0
2272; 0
2273; 0
2274; 0
2275; 0
2276; 0
2277; 0
2278; 0
2279; 0
2280; 0
2281; 0
2282; 0
2283; 0
2284; 0
2285; 0
2286; 0
2287; 0
2288; 0
2289; 0
2290; 0
2291; 0
2292; 0
2293; 0
2294; 0
2295; 0
2296; 0
2297; 0
2298; 0
2299; 0
2300; 0
2301; 0
2302; 0
2303; 0
2304; 0
2305; 0
2306; 0
2307; 0
2308; 0
2309; 0
2310; 0
2311; 0
2312; 0
2313; 0
2314; 0
2315; 0
2316; 0
2317; 0
2318; 0
2319; 0
2320; 0
2321; 0
2322; 0
2323; 0
2324; 0
2325; 0
2326; 0
2327; 0
2328; 0
2329; 0
2330; 0
2331; 0
2332; 0
2333; 0
2334; 0
2335; 0
2336; 0
2337; 0
2338; 0
2339; 0
2340; 0
2341; 0
2342; 0
2343; 0
2344; 0
2345; 0
2346; 0
2347; 0
2348; 0
2349; 0
2350; 0
2351; 0
2352; 0
